ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_REVENUE,YEAR,MONTH
10173,31.0,100.0,10,4492.83,2003-11-05T00:00:00.000Z,Shipped,4,11,2003,Vintage Cars,127.0,S18_2325,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,3100.0,2003,11
10289,43.0,100.0,3,8272.34,2004-09-03T00:00:00.000Z,Shipped,3,9,2004,Vintage Cars,168.0,S18_2795,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Large,4300.0,2004,9
10394,31.0,50.29,2,1558.99,2005-03-15T00:00:00.000Z,Shipped,1,3,2005,Classic Cars,57.0,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1558.99,2005,3
10362,50.0,96.92,2,4846.0,2005-01-05T00:00:00.000Z,Shipped,1,1,2005,Motorcycles,112.0,S24_1578,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium,4846.0,2005,1
10227,40.0,79.62,15,3184.8,2004-03-02T00:00:00.000Z,Shipped,1,3,2004,Classic Cars,85.0,S24_3191,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,3184.8,2004,3
10193,22.0,41.03,12,902.66,2003-11-21T00:00:00.000Z,Shipped,4,11,2003,Vintage Cars,41.0,S24_3969,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,902.6600000000001,2003,11
10340,55.0,100.0,2,6482.85,2004-11-24T00:00:00.000Z,Shipped,4,11,2004,Motorcycles,99.0,S32_1374,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,5500.0,2004,11
10220,37.0,100.0,9,3983.05,2004-02-12T00:00:00.000Z,Shipped,1,2,2004,Trucks and Buses,115.0,S50_1392,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium,3700.0,2004,2
10208,40.0,80.55,10,3222.0,2004-01-02T00:00:00.000Z,Shipped,1,1,2004,Ships,86.0,S700_1938,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,3222.0,2004,1
10386,29.0,85.76,13,2487.04,2005-03-01T00:00:00.000Z,Resolved,1,3,2005,Ships,90.0,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2487.04,2005,3
10153,42.0,100.0,12,5393.64,2003-09-28T00:00:00.000Z,Shipped,3,9,2003,Classic Cars,151.0,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4200.0,2003,9
10159,24.0,73.42,3,1762.08,2003-10-10T00:00:00.000Z,Shipped,4,10,2003,Classic Cars,79.0,S12_3990,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small,1762.08,2003,10
10191,30.0,64.64,4,1939.2,2003-11-20T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,79.0,S12_3990,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Small,1939.2,2003,11
10173,24.0,100.0,13,3508.8,2003-11-05T00:00:00.000Z,Shipped,4,11,2003,Vintage Cars,170.0,S18_1749,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,2400.0,2003,11
10325,24.0,69.12,9,1658.88,2004-11-05T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,136.0,S18_3140,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,1658.88,2004,11
10358,36.0,82.94,4,2985.84,2004-12-10T00:00:00.000Z,Shipped,4,12,2004,Classic Cars,35.0,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2985.84,2004,12
10313,34.0,56.24,10,1912.16,2004-10-22T00:00:00.000Z,Shipped,4,10,2004,Trucks and Buses,64.0,S32_3522,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small,1912.16,2004,10
10373,44.0,100.0,14,4627.92,2005-01-31T00:00:00.000Z,Shipped,1,1,2005,Ships,66.0,S700_1138,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,4400.0,2005,1
10217,35.0,61.38,2,2148.3,2004-02-04T00:00:00.000Z,Shipped,1,2,2004,Trucks and Buses,60.0,S18_2432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,2148.3,2004,2
10381,35.0,100.0,5,4288.2,2005-02-17T00:00:00.000Z,Shipped,1,2,2005,Vintage Cars,104.0,S18_3136,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium,3500.0,2005,2
10396,33.0,100.0,2,5273.73,2005-03-23T00:00:00.000Z,Shipped,1,3,2005,Vintage Cars,136.0,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3300.0,2005,3
10396,24.0,89.75,4,2154.0,2005-03-23T00:00:00.000Z,Shipped,1,3,2005,Trains,100.0,S18_3259,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2154.0,2005,3
10305,22.0,99.29,14,2184.38,2004-10-13T00:00:00.000Z,Shipped,4,10,2004,Trucks and Buses,121.0,S18_4600,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small,2184.38,2004,10
10124,25.0,93.95,9,2348.75,2003-05-21T00:00:00.000Z,Shipped,2,5,2003,Classic Cars,117.0,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small,2348.75,2003,5
10278,31.0,38.89,8,1205.59,2004-08-06T00:00:00.000Z,Shipped,3,8,2004,Classic Cars,37.0,S24_2972,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small,1205.59,2004,8
10250,36.0,51.93,8,1869.48,2004-05-11T00:00:00.000Z,Shipped,2,5,2004,Vintage Cars,43.0,S50_1341,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small,1869.48,2004,5
10314,23.0,76.22,2,1753.06,2004-10-22T00:00:00.000Z,Shipped,4,10,2004,Ships,86.0,S700_1938,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,1753.06,2004,10
10210,26.0,99.72,14,2592.72,2004-01-12T00:00:00.000Z,Shipped,1,1,2004,Planes,99.0,S700_2466,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,2592.72,2004,1
10248,30.0,100.0,7,3245.4,2004-05-07T00:00:00.000Z,Cancelled,2,5,2004,Ships,100.0,S700_3505,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,3000.0,2004,5
10397,36.0,100.0,2,3789.72,2005-03-28T00:00:00.000Z,Shipped,1,3,2005,Ships,99.0,S700_3962,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,3600.0,2005,3
10316,33.0,100.0,17,4128.96,2004-11-01T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,136.0,S10_4757,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,3300.0,2004,11
10299,24.0,100.0,8,4157.04,2004-09-30T00:00:00.000Z,Shipped,3,9,2004,Motorcycles,150.0,S12_2823,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium,2400.0,2004,9
10256,34.0,95.55,2,3248.7,2004-06-08T00:00:00.000Z,Shipped,2,6,2004,Vintage Cars,102.0,S18_1342,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,3248.7,2004,6
10207,43.0,100.0,10,5752.54,2003-12-09T00:00:00.000Z,Shipped,4,12,2003,Trucks and Buses,122.0,S18_2319,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Medium,4300.0,2003,12
10207,37.0,69.89,13,2585.93,2003-12-09T00:00:00.000Z,Shipped,4,12,2003,Trucks and Buses,60.0,S18_2432,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Small,2585.93,2003,12
10103,36.0,100.0,1,3680.28,2003-01-29T00:00:00.000Z,Shipped,1,1,2003,Trucks and Buses,127.0,S24_2300,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,3600.0,2003,1
10219,21.0,40.31,3,846.51,2004-02-10T00:00:00.000Z,Shipped,1,2,2004,Classic Cars,35.0,S24_2840,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small,846.51,2004,2
10141,44.0,100.0,3,5500.44,2003-08-01T00:00:00.000Z,Shipped,3,8,2003,Trucks and Buses,115.0,S50_1392,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,4400.0,2003,8
10272,43.0,56.82,4,2443.26,2004-07-20T00:00:00.000Z,Shipped,3,7,2004,Trains,58.0,S50_1514,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small,2443.26,2004,7
10105,29.0,70.15,12,2034.35,2003-02-11T00:00:00.000Z,Shipped,1,2,2003,Ships,86.0,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,2034.3500000000001,2003,2
10414,34.0,100.0,13,3533.62,2005-05-06T00:00:00.000Z,On Hold,2,5,2005,Ships,86.0,S700_1938,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,3400.0,2005,5
10167,29.0,100.0,5,2940.02,2003-10-23T00:00:00.000Z,Cancelled,4,10,2003,Ships,90.0,S700_2047,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2900.0,2003,10
10105,39.0,81.14,6,3164.46,2003-02-11T00:00:00.000Z,Shipped,1,2,2003,Ships,100.0,S700_3505,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,3164.46,2003,2
10397,48.0,100.0,3,5192.64,2005-03-28T00:00:00.000Z,Shipped,1,3,2005,Ships,100.0,S700_3505,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,4800.0,2005,3
10425,38.0,100.0,12,5894.94,2005-05-31T00:00:00.000Z,In Process,2,5,2005,Classic Cars,147.0,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,3800.0,2005,5
10282,24.0,100.0,4,3778.8,2004-08-20T00:00:00.000Z,Shipped,3,8,2004,Classic Cars,173.0,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2400.0,2004,8
10263,33.0,86.17,10,2843.61,2004-06-28T00:00:00.000Z,Shipped,2,6,2004,Planes,84.0,S18_2581,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Small,2843.61,2004,6
10205,40.0,100.0,3,7492.4,2003-12-03T00:00:00.000Z,Shipped,4,12,2003,Vintage Cars,168.0,S18_2795,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,4000.0,2003,12
10406,65.0,100.0,1,10468.9,2005-04-15T00:00:00.000Z,Disputed,2,4,2005,Classic Cars,141.0,S18_3685,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large,6500.0,2005,4
10400,58.0,100.0,6,7307.42,2005-04-01T00:00:00.000Z,Shipped,2,4,2005,Vintage Cars,105.0,S18_3856,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Large,5800.0,2005,4
10291,48.0,100.0,5,5288.64,2004-09-08T00:00:00.000Z,Shipped,3,9,2004,Trucks and Buses,121.0,S18_4600,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,4800.0,2004,9
10308,47.0,63.22,4,2971.34,2004-10-15T00:00:00.000Z,Shipped,4,10,2004,Motorcycles,76.0,S24_2000,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small,2971.34,2004,10
10326,41.0,85.85,3,3519.85,2004-11-09T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,88.0,S24_3151,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv�gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,3519.85,2004,11
10135,47.0,100.0,2,6336.07,2003-07-02T00:00:00.000Z,Shipped,3,7,2003,Classic Cars,140.0,S24_3856,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,4700.0,2003,7
10269,48.0,97.39,2,4674.72,2004-07-16T00:00:00.000Z,Shipped,3,7,2004,Vintage Cars,97.0,S24_4258,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,4674.72,2004,7
10284,50.0,81.86,4,4093.0,2004-08-21T00:00:00.000Z,Shipped,3,8,2004,Vintage Cars,68.0,S32_4289,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,4093.0,2004,8
10388,27.0,100.0,1,3211.38,2005-03-03T00:00:00.000Z,Shipped,1,3,2005,Vintage Cars,43.0,S50_1341,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,2700.0,2005,3
10350,29.0,75.35,12,2185.15,2004-12-02T00:00:00.000Z,Shipped,4,12,2004,Ships,72.0,S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2185.1499999999996,2004,12
10261,27.0,100.0,1,3378.24,2004-06-17T00:00:00.000Z,Shipped,2,6,2004,Classic Cars,136.0,S10_4757,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium,2700.0,2004,6
10104,34.0,100.0,1,5958.5,2003-01-31T00:00:00.000Z,Shipped,1,1,2003,Classic Cars,151.0,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3400.0,2003,1
10160,38.0,88.55,4,3364.9,2003-10-11T00:00:00.000Z,Shipped,4,10,2003,Classic Cars,77.0,S18_1889,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Medium,3364.9,2003,10
10246,30.0,61.99,11,1859.7,2004-05-05T00:00:00.000Z,Shipped,2,5,2004,Trucks and Buses,60.0,S18_2432,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1859.7,2004,5
10407,41.0,100.0,12,6386.16,2005-04-22T00:00:00.000Z,On Hold,2,4,2005,Classic Cars,132.0,S18_2870,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,4100.0,2005,4
10305,37.0,100.0,9,7455.87,2004-10-13T00:00:00.000Z,Shipped,4,10,2004,Classic Cars,169.0,S18_3232,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Large,3700.0,2004,10
10290,26.0,96.23,2,2501.98,2004-09-07T00:00:00.000Z,Shipped,3,9,2004,Vintage Cars,99.0,S18_3320,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,NA,Taylor,Leslie,Small,2501.98,2004,9
10306,39.0,90.4,8,3525.6,2004-10-14T00:00:00.000Z,Shipped,4,10,2004,Vintage Cars,87.0,S18_4522,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,3525.6000000000004,2004,10
10281,44.0,59.87,14,2634.28,2004-08-19T00:00:00.000Z,Shipped,3,8,2004,Vintage Cars,50.0,S18_4668,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small,2634.2799999999997,2004,8
10133,41.0,94.1,5,3858.1,2003-06-27T00:00:00.000Z,Shipped,2,6,2003,Planes,109.0,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3858.1,2003,6
10334,42.0,100.0,5,5528.04,2004-11-19T00:00:00.000Z,On Hold,4,11,2004,Trucks and Buses,127.0,S24_2300,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv�gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,4200.0,2004,11
10135,27.0,66.13,6,1785.51,2003-07-02T00:00:00.000Z,Shipped,3,7,2003,Classic Cars,61.0,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1785.5099999999998,2003,7
10182,49.0,100.0,17,6244.07,2003-11-12T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,107.0,S24_3432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,4900.0,2003,11
10264,34.0,97.97,7,3330.98,2004-06-30T00:00:00.000Z,Shipped,2,6,2004,Motorcycles,102.0,S32_4485,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,3330.98,2004,6
10365,22.0,100.0,3,3425.18,2005-01-07T00:00:00.000Z,Shipped,1,1,2005,Motorcycles,102.0,S32_4485,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,2200.0,2005,1
10220,30.0,68.54,4,2056.2,2004-02-12T00:00:00.000Z,Shipped,1,2,2004,Trains,58.0,S50_1514,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small,2056.2000000000003,2004,2
10401,77.0,92.0,9,7084.0,2005-04-03T00:00:00.000Z,On Hold,2,4,2005,Planes,80.0,S700_3167,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Large,7084.0,2005,4
10293,32.0,60.06,1,1921.92,2004-09-09T00:00:00.000Z,Shipped,3,9,2004,Ships,54.0,S72_3212,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,1921.92,2004,9
10251,28.0,100.0,2,3188.64,2004-05-18T00:00:00.000Z,Shipped,2,5,2004,Motorcycles,95.0,S10_1678,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Medium,2800.0,2004,5
10417,21.0,100.0,1,3447.78,2005-05-13T00:00:00.000Z,Disputed,2,5,2005,Motorcycles,150.0,S12_2823,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,2100.0,2005,5
10229,36.0,100.0,1,4521.96,2004-03-11T00:00:00.000Z,Shipped,1,3,2004,Trucks and Buses,118.0,S12_4473,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3600.0,2004,3
10173,48.0,44.21,5,2122.08,2003-11-05T00:00:00.000Z,Shipped,4,11,2003,Vintage Cars,53.0,S18_1367,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,2122.08,2003,11
10229,28.0,59.55,7,1667.4,2004-03-11T00:00:00.000Z,Shipped,1,3,2004,Trucks and Buses,60.0,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1667.3999999999999,2004,3
10255,24.0,100.0,1,3726.0,2004-06-04T00:00:00.000Z,Shipped,2,6,2004,Vintage Cars,168.0,S18_2795,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium,2400.0,2004,6
10108,43.0,67.77,12,2914.11,2003-03-03T00:00:00.000Z,Shipped,1,3,2003,Motorcycles,62.0,S18_3782,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,2914.1099999999997,2003,3
10207,40.0,100.0,1,6146.8,2003-12-09T00:00:00.000Z,Shipped,4,12,2003,Classic Cars,143.0,S18_4027,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Medium,4000.0,2003,12
10238,44.0,100.0,8,6350.96,2004-04-09T00:00:00.000Z,Shipped,2,4,2004,Classic Cars,148.0,S18_4721,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,4400.0,2004,4
10416,47.0,88.63,6,4165.61,2005-05-10T00:00:00.000Z,Shipped,2,5,2005,Planes,109.0,S24_1785,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,4165.61,2005,5
10178,34.0,80.84,5,2748.56,2003-11-08T00:00:00.000Z,Shipped,4,11,2003,Planes,68.0,S24_2841,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,2748.56,2003,11
10288,34.0,68.49,10,2328.66,2004-09-01T00:00:00.000Z,Shipped,3,9,2004,Classic Cars,85.0,S24_3191,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,2328.66,2004,9
10407,13.0,81.33,7,1057.29,2005-04-22T00:00:00.000Z,On Hold,2,4,2005,Classic Cars,85.0,S24_3191,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small,1057.29,2005,4
10211,48.0,48.98,1,2351.04,2004-01-15T00:00:00.000Z,Shipped,1,1,2004,Classic Cars,61.0,S24_3371,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small,2351.04,2004,1
10198,27.0,71.67,6,1935.09,2003-11-27T00:00:00.000Z,Shipped,4,11,2003,Vintage Cars,65.0,S24_3420,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,1935.0900000000001,2003,11
10288,41.0,100.0,12,4873.26,2004-09-01T00:00:00.000Z,Shipped,3,9,2004,Classic Cars,107.0,S24_3432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,4100.0,2004,9
10156,48.0,100.0,2,4954.08,2003-10-08T00:00:00.000Z,Shipped,4,10,2003,Planes,91.0,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4800.0,2003,10
10314,38.0,100.0,5,7975.44,2004-10-22T00:00:00.000Z,Shipped,4,10,2004,Classic Cars,207.0,S12_1108,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Large,3800.0,2004,10
10181,28.0,100.0,12,2860.76,2003-11-12T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,117.0,S12_3380,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2800.0,2003,11
10149,50.0,100.0,4,5907.5,2003-09-12T00:00:00.000Z,Shipped,3,9,2003,Vintage Cars,102.0,S18_1342,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Medium,5000.0,2003,9
10304,37.0,95.55,13,3535.35,2004-10-11T00:00:00.000Z,Shipped,4,10,2004,Vintage Cars,102.0,S18_1342,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,3535.35,2004,10
10288,20.0,100.0,14,2936.8,2004-09-01T00:00:00.000Z,Shipped,3,9,2004,Classic Cars,124.0,S18_1589,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,2000.0,2004,9
